"dbms"	"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"ORDINAL_POSITION"	"DATA_TYPE"	"CHARACTER_MAXIMUM_LENGTH"	"CONSTRAINT_TYPE"	"REFERENCED_TABLE_SCHEMA"	"REFERENCED_TABLE_NAME"	"REFERENCED_COLUMN_NAME"
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SELECT_SCAN"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SORT_MERGE_PASSES"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SORT_RANGE"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SORT_ROWS"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SORT_SCAN"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_WARNINGS"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"AVG_STATEMENTS_WAIT"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"AVG_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"COUNT_STAR"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"COUNT_STATEMENTS"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"MAX_STATEMENTS_WAIT"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"MAX_TIMER_WAIT"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"MIN_STATEMENTS_WAIT"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"MIN_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_CREATED_TMP_DISK_TABLES"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_CREATED_TMP_TABLES"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_ERRORS"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_LOCK_TIME"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_NO_GOOD_INDEX_USED"	"32"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_NO_INDEX_USED"	"31"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_ROWS_AFFECTED"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_ROWS_EXAMINED"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_ROWS_SENT"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SELECT_FULL_JOIN"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SELECT_FULL_RANGE_JOIN"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SELECT_RANGE"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SELECT_RANGE_CHECK"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SELECT_SCAN"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SORT_MERGE_PASSES"	"27"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SORT_RANGE"	"28"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SORT_ROWS"	"29"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_SORT_SCAN"	"30"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_STATEMENTS_WAIT"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_program"	"SUM_WARNINGS"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_global"	"BUCKET_QUANTILE"	"6"	"double"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_global"	"BUCKET_TIMER_HIGH"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_global"	"BUCKET_TIMER_LOW"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_global"	"COUNT_BUCKET"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_global"	"COUNT_BUCKET_AND_LOWER"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_by_digest"	"BUCKET_QUANTILE"	"8"	"double"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_by_digest"	"BUCKET_TIMER_HIGH"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_by_digest"	"BUCKET_TIMER_LOW"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_by_digest"	"COUNT_BUCKET"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_histogram_by_digest"	"COUNT_BUCKET_AND_LOWER"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"ACCESS_MODE"	"16"	"enum"	"10"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"AUTOCOMMIT"	"18"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"END_EVENT_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"EVENT_NAME"	"4"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"GTID"	"7"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"ISOLATION_LEVEL"	"17"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"NESTING_EVENT_ID"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"NESTING_EVENT_TYPE"	"24"	"enum"	"11"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"NUMBER_OF_RELEASE_SAVEPOINT"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"NUMBER_OF_ROLLBACK_TO_SAVEPOINT"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"NUMBER_OF_SAVEPOINTS"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"OBJECT_INSTANCE_BEGIN"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"SOURCE"	"12"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"STATE"	"5"	"enum"	"11"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"TIMER_END"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"TIMER_START"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"TIMER_WAIT"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"TRX_ID"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"XA_STATE"	"11"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"XID_BQUAL"	"10"	"varchar"	"130"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"XID_FORMAT_ID"	"8"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_current"	"XID_GTRID"	"9"	"varchar"	"130"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"ACCESS_MODE"	"16"	"enum"	"10"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"AUTOCOMMIT"	"18"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"END_EVENT_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"EVENT_NAME"	"4"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"GTID"	"7"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"ISOLATION_LEVEL"	"17"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"NESTING_EVENT_ID"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"NESTING_EVENT_TYPE"	"24"	"enum"	"11"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"NUMBER_OF_RELEASE_SAVEPOINT"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"NUMBER_OF_ROLLBACK_TO_SAVEPOINT"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"NUMBER_OF_SAVEPOINTS"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"OBJECT_INSTANCE_BEGIN"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"SOURCE"	"12"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"STATE"	"5"	"enum"	"11"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"TIMER_END"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"TIMER_START"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"TIMER_WAIT"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"TRX_ID"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"XA_STATE"	"11"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"XID_BQUAL"	"10"	"varchar"	"130"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"XID_FORMAT_ID"	"8"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history"	"XID_GTRID"	"9"	"varchar"	"130"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"ACCESS_MODE"	"16"	"enum"	"10"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"AUTOCOMMIT"	"18"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"END_EVENT_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"EVENT_ID"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"EVENT_NAME"	"4"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"GTID"	"7"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"ISOLATION_LEVEL"	"17"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"NESTING_EVENT_ID"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"NESTING_EVENT_TYPE"	"24"	"enum"	"11"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"NUMBER_OF_RELEASE_SAVEPOINT"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"NUMBER_OF_ROLLBACK_TO_SAVEPOINT"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"NUMBER_OF_SAVEPOINTS"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"OBJECT_INSTANCE_BEGIN"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"SOURCE"	"12"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"STATE"	"5"	"enum"	"11"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"THREAD_ID"	"1"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"TIMER_END"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"TIMER_START"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"TIMER_WAIT"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"TRX_ID"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"XA_STATE"	"11"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"XID_BQUAL"	"10"	"varchar"	"130"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"XID_FORMAT_ID"	"8"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_history_long"	"XID_GTRID"	"9"	"varchar"	"130"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"AVG_TIMER_READ_ONLY"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"AVG_TIMER_READ_WRITE"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"AVG_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"COUNT_READ_ONLY"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"COUNT_READ_WRITE"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"COUNT_STAR"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"MAX_TIMER_READ_ONLY"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"MAX_TIMER_READ_WRITE"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"MAX_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"MIN_TIMER_READ_ONLY"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"MIN_TIMER_READ_WRITE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"MIN_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"SUM_TIMER_READ_ONLY"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"SUM_TIMER_READ_WRITE"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"AVG_TIMER_READ_ONLY"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"AVG_TIMER_READ_WRITE"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"AVG_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"COUNT_READ_ONLY"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"COUNT_READ_WRITE"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"COUNT_STAR"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"MAX_TIMER_READ_ONLY"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"MAX_TIMER_READ_WRITE"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"MAX_TIMER_WAIT"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"MIN_TIMER_READ_ONLY"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"MIN_TIMER_READ_WRITE"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"MIN_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"SUM_TIMER_READ_ONLY"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"SUM_TIMER_READ_WRITE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"SUM_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"AVG_TIMER_READ_ONLY"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"AVG_TIMER_READ_WRITE"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"AVG_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"COUNT_READ_ONLY"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"COUNT_READ_WRITE"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"COUNT_STAR"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"MAX_TIMER_READ_ONLY"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"MAX_TIMER_READ_WRITE"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"MAX_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"MIN_TIMER_READ_ONLY"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"MIN_TIMER_READ_WRITE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"MIN_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"SUM_TIMER_READ_ONLY"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"SUM_TIMER_READ_WRITE"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"AVG_TIMER_READ_ONLY"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"AVG_TIMER_READ_WRITE"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"AVG_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"COUNT_READ_ONLY"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"COUNT_READ_WRITE"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"COUNT_STAR"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"MAX_TIMER_READ_ONLY"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"MAX_TIMER_READ_WRITE"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"MAX_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"MIN_TIMER_READ_ONLY"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"MIN_TIMER_READ_WRITE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"MIN_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"SUM_TIMER_READ_ONLY"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"SUM_TIMER_READ_WRITE"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"AVG_TIMER_READ_ONLY"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"AVG_TIMER_READ_WRITE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"AVG_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"COUNT_READ_ONLY"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"COUNT_READ_WRITE"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"COUNT_STAR"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"MAX_TIMER_READ_ONLY"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"MAX_TIMER_READ_WRITE"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"MAX_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"MIN_TIMER_READ_ONLY"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"MIN_TIMER_READ_WRITE"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"MIN_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"SUM_TIMER_READ_ONLY"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"SUM_TIMER_READ_WRITE"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"SUM_TIMER_WAIT"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"ERROR_NAME"	"3"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"FIRST_SEEN"	"7"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"LAST_SEEN"	"8"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"SQL_STATE"	"4"	"varchar"	"5"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"SUM_ERROR_HANDLED"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"SUM_ERROR_RAISED"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"ERROR_NAME"	"3"	"varchar"	"64"	\N	\N	\N	\N
